dataset,family,distribution,structure,variant,n_samples,n_features,seed,normalized,k_min,k_max,n_k_values,connected_all_k,connected_rate,n_components,largest_component_size,smallest_component_size,n_edges,reinforcement_vertex_count,anti_hub_count,cutoff_in_degree,candidate_tie_count,selected_from_ties_degree_only,selected_from_ties_score_tie_break,score_tie_candidate_count,build_seconds,connectivity_check_seconds
beta-separated-n500000-d32-seed42,synthetic,beta,separated_clusters,approx_knn_only,500000,32,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,4397,707,1,1,148.4495000020106,66.93660321300558
beta-separated-n500000-d64-seed42,synthetic,beta,separated_clusters,approx_knn_only,500000,64,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,17081,707,1,1,189.16055766200589,67.96091117500328
beta-separated-n500000-d128-seed42,synthetic,beta,separated_clusters,approx_knn_only,500000,128,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,44604,707,1,2,235.92807763999733,64.83330648799893
beta-separated-n1000000-d2-seed42,synthetic,beta,separated_clusters,approx_knn_only,1000000,2,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,21,157,156,1,1,210.9281128059956,136.87316475900298
beta-separated-n1000000-d10-seed42,synthetic,beta,separated_clusters,approx_knn_only,1000000,10,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,2,598,548,2,2,240.1837832780002,136.3320681740006
beta-separated-n1000000-d32-seed42,synthetic,beta,separated_clusters,approx_knn_only,1000000,32,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,8711,1000,4,7,317.1594990909944,130.07501672201033
beta-separated-n1000000-d64-seed42,synthetic,beta,separated_clusters,approx_knn_only,1000000,64,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,37050,1000,1,1,428.9786248470045,131.0133308989898
beta-separated-n1000000-d128-seed42,synthetic,beta,separated_clusters,approx_knn_only,1000000,128,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,107098,1000,1,1,521.1406911340018,155.70516498800134
von_mises-separated-n1000-d2-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,1000,2,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,11,6,2,1,1,0.3629805609962204,0.1264947799936635
von_mises-separated-n1000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,1000,10,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,3,10,10,1,1,0.3377552780002588,0.1297780339955352
von_mises-separated-n1000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,1000,32,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,3,13,13,1,1,0.3341020419902634,0.1133514030079823
von_mises-separated-n1000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,1000,64,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,3,10,2,1,1,0.342123239999637,0.1125590120063861
von_mises-separated-n1000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,1000,128,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,2,5,4,1,1,0.3485645920009119,0.1165047119866358
von_mises-separated-n5000-d2-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,5000,2,42.0,False,2,50,49,False,0.0,4,1668,833,250000,0,70,10,7,7,1,1,1.1127310729934834,0.6401599480013829
von_mises-separated-n5000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,5000,10,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,2,45,16,1,1,1.1064902090001851,0.7227421010029502
von_mises-separated-n5000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,5000,32,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,89,70,1,1,1.0769911240058718,0.6573061590024736
von_mises-separated-n5000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,5000,64,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,169,70,1,1,1.161080727004446,0.6456045380036812
von_mises-separated-n5000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,5000,128,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,215,70,1,1,1.253666566000902,0.6293686619901564
von_mises-separated-n10000-d2-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,10000,2,42.0,False,2,50,49,False,0.0,5,3334,1666,500000,0,100,10,16,14,1,1,2.824382275997777,1.2255370909988414
von_mises-separated-n10000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,10000,10,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,1,65,64,1,1,2.214954283001134,1.147096871995018
von_mises-separated-n10000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,10000,32,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,216,100,1,1,2.1797949699976016,1.2318054320057854
von_mises-separated-n10000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,10000,64,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,430,100,1,1,2.306135580991395,1.0719527399924118
von_mises-separated-n10000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,10000,128,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,599,100,1,1,2.556479132006644,1.1607325130025856
von_mises-separated-n25000-d2-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,25000,2,42.0,False,2,50,49,False,0.0,3,12499,4167,1250000,0,158,12,32,21,1,1,5.109903043005033,3.009003040002426
von_mises-separated-n25000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,25000,10,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,1,122,68,1,1,5.230404645990348,2.874670430988772
von_mises-separated-n25000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,25000,32,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,728,158,1,1,5.232891670995741,2.8631704580038786
von_mises-separated-n25000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,25000,64,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,1393,158,1,1,6.053927379995002,2.998537693012622
von_mises-separated-n25000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,25000,128,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,2171,158,1,1,7.336086669994984,2.9640461759991013
von_mises-separated-n50000-d2-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,50000,2,42.0,False,2,50,49,False,0.0,4,16667,8333,2500000,0,223,14,25,18,1,1,10.055967460997635,6.204150190009386
von_mises-separated-n50000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,50000,10,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,1,241,111,2,2,11.313699762002216,5.943583653992391
von_mises-separated-n50000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,50000,32,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,1429,223,1,1,11.69599682300759,5.999021580995759
von_mises-separated-n50000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,50000,64,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,3279,223,1,1,12.86055156600196,6.10306865000166
von_mises-separated-n50000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,50000,128,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,5428,223,1,1,16.166375258995686,6.36605880400748
von_mises-separated-n100000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,100000,10,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,1,337,108,1,2,23.3715625449986,12.890100176009582
von_mises-separated-n100000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,100000,32,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,3098,316,1,1,24.83762846099853,12.500082308994024
von_mises-separated-n100000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,100000,64,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,7361,316,1,1,29.594425952993333,13.00348827400012
von_mises-separated-n100000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,100000,128,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,13031,316,1,1,35.93514282100659,12.375649515990515
von_mises-separated-n200000-d2-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,200000,2,42.0,False,2,50,49,False,0.0,2,100001,99999,10000000,0,447,18,47,45,1,1,41.42139587100246,26.37971995800035
von_mises-separated-n200000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,200000,10,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,1,631,93,1,1,47.714929623994976,26.011344993006787
von_mises-separated-n200000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,200000,32,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,6211,447,1,2,55.54149473400321,28.740252741001317
von_mises-separated-n200000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,200000,64,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,16358,447,2,2,64.88848890300142,25.351892842008965
von_mises-separated-n200000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,200000,128,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,30712,447,1,1,80.06748072200571,26.213391368000885
von_mises-separated-n500000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,500000,10,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,1,1055,92,2,3,121.4588774980075,65.31327799300198
von_mises-separated-n500000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,500000,32,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,15327,707,1,2,151.6908407209994,63.69578150199959
von_mises-separated-n500000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,500000,64,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,45858,707,1,1,195.68817078499703,64.45923378699808
von_mises-separated-n500000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,500000,128,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,95299,707,1,1,225.85643328999868,65.54759871799615
von_mises-separated-n1000000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,1000000,10,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,1,1665,163,2,3,248.931876142,130.88047166100296
von_mises-separated-n1000000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,1000000,32,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,30903,1000,2,4,343.3232902860036,130.91729443499935
von_mises-separated-n1000000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,1000000,64,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,99565,1000,2,2,439.5786233319959,126.83109401300317
von_mises-separated-n1000000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,1000000,128,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,220851,1000,1,1,494.86570519200177,137.00839112899848
gumbel-separated-n1000-d2-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,1000,2,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,10,8,5,1,1,0.3332848999998532,0.1245898729976033
gumbel-separated-n1000-d10-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,1000,10,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,5,16,3,1,1,0.3421905519935535,0.1282605830056127
gumbel-separated-n1000-d32-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,1000,32,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,2,15,8,1,1,0.3440584660129389,0.1248873199947411
gumbel-separated-n1000-d64-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,1000,64,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,1,27,17,1,1,0.3490749570046318,0.1213867040059994
gumbel-separated-n1000-d128-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,1000,128,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,1,25,15,1,1,0.346489076007856,0.1167102379986317
gumbel-separated-n5000-d2-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,5000,2,42.0,False,2,50,49,False,0.0,4,2499,833,250000,0,70,13,14,6,1,1,1.1423651489894835,0.6587202880036784
gumbel-separated-n5000-d10-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,5000,10,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,3,28,19,1,1,1.1201820379938,0.6472965690045385
gumbel-separated-n5000-d32-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,5000,32,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,1,117,2,1,1,1.109857124989503,0.6919461869983934
gumbel-separated-n5000-d64-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,5000,64,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,180,70,1,1,1.1462548730050912,0.6481866969988914
gumbel-separated-n5000-d128-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,5000,128,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,345,70,1,1,1.2354879500053355,0.6707427830115194
gumbel-separated-n10000-d2-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,10000,2,42.0,False,2,50,49,False,0.0,5,3334,1666,500000,0,100,13,20,16,1,1,2.185173247999046,1.243812150991289
gumbel-separated-n10000-d10-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,10000,10,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,3,40,23,1,1,2.23440379499516,1.117977901987615
gumbel-separated-n10000-d32-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,10000,32,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,166,100,1,1,2.227941853008815,1.1417995840020012
gumbel-separated-n10000-d64-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,10000,64,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,443,100,1,1,2.291509444999974,1.268467411005986
gumbel-separated-n10000-d128-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,10000,128,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,866,100,1,1,2.709630716999527,1.2616588329983642
gumbel-separated-n25000-d2-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,25000,2,42.0,False,2,50,49,False,0.0,3,12500,4167,1250000,0,158,14,33,28,1,1,5.120571997002116,2.859882746997755
gumbel-separated-n25000-d10-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,25000,10,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,3,97,22,2,2,5.3010448059940245,2.876716443002806
gumbel-separated-n25000-d32-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,25000,32,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,369,158,1,1,5.321553859001142,2.787599204006256
gumbel-separated-n25000-d64-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,25000,64,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,1149,158,1,1,5.832590213001822,2.9660117130115395
gumbel-separated-n25000-d128-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,25000,128,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,2523,158,1,1,7.32303769000282,2.9033179889956955
gumbel-separated-n50000-d2-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,50000,2,42.0,False,2,50,49,False,0.0,4,25001,8333,2500000,0,223,16,45,5,1,1,9.904973270997289,6.588746673995047
gumbel-separated-n50000-d10-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,50000,10,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,3,146,21,1,1,10.70080847600184,5.894613951997599
gumbel-separated-n50000-d32-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,50000,32,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,670,223,1,1,11.882185244001448,6.161697800998809
gumbel-separated-n50000-d64-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,50000,64,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,2364,223,1,1,13.46515337099845,5.859326927995426
gumbel-separated-n50000-d128-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,50000,128,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,5686,223,1,1,15.903579296995304,6.066365201011649
gumbel-separated-n100000-d2-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,100000,2,42.0,False,2,50,49,False,0.0,2,83333,16667,5000000,0,316,16,39,24,1,1,20.40226884500589,12.811186416001874
gumbel-separated-n100000-d10-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,100000,10,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,3,237,21,1,1,23.47846739299712,12.549341870006174
gumbel-separated-n100000-d32-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,100000,32,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,1243,316,1,1,25.54505964901182,12.473248131005676
gumbel-separated-n100000-d64-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,100000,64,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,4965,316,1,1,29.46768342200085,13.747513246999006
gumbel-separated-n100000-d128-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,100000,128,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,12553,316,1,1,34.729724571996485,13.308205487002851
gumbel-separated-n200000-d10-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,200000,10,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,2,263,217,1,1,47.57150756000192,25.096444766997596
gumbel-separated-n200000-d32-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,200000,32,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,2417,447,1,1,54.000902952000615,25.907716952991905
gumbel-separated-n200000-d64-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,200000,64,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,10140,447,1,2,65.74231721900287,25.966890611001872
gumbel-separated-n200000-d128-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,200000,128,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,27655,447,1,2,78.02831425500335,24.98123294301331
gumbel-separated-n500000-d2-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,500000,2,42.0,False,2,50,49,False,0.0,2,250001,249999,25000000,0,707,20,79,53,1,1,103.1220300700079,67.13389224000275
gumbel-separated-n500000-d10-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,500000,10,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,2,516,279,1,1,120.3410298480012,64.92985743499594
gumbel-separated-n500000-d32-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,500000,32,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,5647,707,2,2,151.21134460100438,67.7320117969939
gumbel-separated-n500000-d64-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,500000,64,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,25845,707,1,1,189.6291079049988,64.71829315701325
gumbel-separated-n500000-d128-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,500000,128,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,78037,707,1,1,231.50833516700368,65.15873672600719
gumbel-separated-n1000000-d10-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,1000000,10,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,2,868,362,1,1,246.14613971300423,132.0393438550091
gumbel-separated-n1000000-d32-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,1000000,32,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,10544,1000,2,4,321.8683389630023,128.66334934199404
gumbel-separated-n1000000-d64-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,1000000,64,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,52570,1000,2,4,425.2055719140044,127.2695669010136
gumbel-separated-n1000000-d128-seed42,synthetic,gumbel,separated_clusters,approx_knn_only,1000000,128,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,170129,1000,1,1,510.80200096499175,131.50320303499757
logistic-separated-n1000-d2-seed42,synthetic,logistic,separated_clusters,approx_knn_only,1000,2,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,8,5,5,1,1,0.3227456960012205,0.1182143850019201
logistic-separated-n1000-d10-seed42,synthetic,logistic,separated_clusters,approx_knn_only,1000,10,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,4,8,5,1,1,0.3392534570011776,0.1194112179946387
logistic-separated-n1000-d32-seed42,synthetic,logistic,separated_clusters,approx_knn_only,1000,32,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,3,12,8,1,1,0.3386633339978289,0.1264398880011867
logistic-separated-n1000-d64-seed42,synthetic,logistic,separated_clusters,approx_knn_only,1000,64,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,2,13,8,1,1,0.3480036920082057,0.1212020810053218
logistic-separated-n1000-d128-seed42,synthetic,logistic,separated_clusters,approx_knn_only,1000,128,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,2,27,9,1,1,0.3619382390024839,0.1197726570098893
logistic-separated-n5000-d2-seed42,synthetic,logistic,separated_clusters,approx_knn_only,5000,2,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,10,13,8,2,2,1.132733782986179,0.6935189149953658
logistic-separated-n5000-d10-seed42,synthetic,logistic,separated_clusters,approx_knn_only,5000,10,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,2,48,4,1,1,1.0989601010078331,0.6599563909985591
logistic-separated-n5000-d32-seed42,synthetic,logistic,separated_clusters,approx_knn_only,5000,32,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,113,70,1,1,1.055251069003134,0.6710842470056377
logistic-separated-n5000-d64-seed42,synthetic,logistic,separated_clusters,approx_knn_only,5000,64,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,227,70,1,1,1.1309567989956122,0.6493707759946119
logistic-separated-n5000-d128-seed42,synthetic,logistic,separated_clusters,approx_knn_only,5000,128,42.0,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,309,70,1,1,1.3351410159957595,0.6578340119885979
logistic-separated-n10000-d2-seed42,synthetic,logistic,separated_clusters,approx_knn_only,10000,2,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,11,19,10,1,1,2.205405918008182,1.074252537000575
logistic-separated-n10000-d10-seed42,synthetic,logistic,separated_clusters,approx_knn_only,10000,10,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,1,82,57,1,1,2.194452705996809,1.1597150409943424
logistic-separated-n10000-d32-seed42,synthetic,logistic,separated_clusters,approx_knn_only,10000,32,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,311,100,1,1,2.236023973004194,1.2274996009946335
logistic-separated-n10000-d64-seed42,synthetic,logistic,separated_clusters,approx_knn_only,10000,64,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,571,100,1,1,2.25385280699993,1.121435783992638
logistic-separated-n10000-d128-seed42,synthetic,logistic,separated_clusters,approx_knn_only,10000,128,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,869,100,1,1,2.6773805120028555,1.1940870380058186
logistic-separated-n25000-d2-seed42,synthetic,logistic,separated_clusters,approx_knn_only,25000,2,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,13,18,9,1,1,5.095428040993284,2.93936685200606
logistic-separated-n25000-d10-seed42,synthetic,logistic,separated_clusters,approx_knn_only,25000,10,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,1,147,68,1,1,5.230247111991048,2.888265727000544
logistic-separated-n25000-d32-seed42,synthetic,logistic,separated_clusters,approx_knn_only,25000,32,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,847,158,2,2,5.352656928007491,2.9545540389954112
logistic-separated-n25000-d64-seed42,synthetic,logistic,separated_clusters,approx_knn_only,25000,64,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,1715,158,1,1,6.031576706998749,2.886576666001929
logistic-separated-n25000-d128-seed42,synthetic,logistic,separated_clusters,approx_knn_only,25000,128,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,2887,158,1,1,7.919020787987392,4.437986292992719
logistic-separated-n50000-d2-seed42,synthetic,logistic,separated_clusters,approx_knn_only,50000,2,42.0,False,2,50,49,False,0.0,2,33333,16667,2500000,0,223,16,42,20,1,1,10.174591647009947,6.458700160990702
logistic-separated-n50000-d10-seed42,synthetic,logistic,separated_clusters,approx_knn_only,50000,10,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,1,223,91,1,1,11.47886976400332,6.038980352997896
logistic-separated-n50000-d32-seed42,synthetic,logistic,separated_clusters,approx_knn_only,50000,32,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,1727,223,1,1,11.633015689003514,6.042735761002405
logistic-separated-n50000-d64-seed42,synthetic,logistic,separated_clusters,approx_knn_only,50000,64,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,4100,223,2,2,13.57456531499338,5.916721549001522
logistic-separated-n50000-d128-seed42,synthetic,logistic,separated_clusters,approx_knn_only,50000,128,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,6823,223,1,1,15.4952160440007,6.001796409997041
logistic-separated-n100000-d10-seed42,synthetic,logistic,separated_clusters,approx_knn_only,100000,10,42.0,False,2,50,49,False,0.0,5,33333,16666,5000000,0,316,1,360,93,1,1,23.709153162999428,12.55021953600226
logistic-separated-n100000-d32-seed42,synthetic,logistic,separated_clusters,approx_knn_only,100000,32,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,3549,316,1,1,26.42846575099975,13.217962605005596
logistic-separated-n100000-d64-seed42,synthetic,logistic,separated_clusters,approx_knn_only,100000,64,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,9018,316,1,1,29.728717502992367,12.79196739201143
logistic-separated-n100000-d128-seed42,synthetic,logistic,separated_clusters,approx_knn_only,100000,128,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,16357,316,1,1,35.5474751629954,12.075016773000243
logistic-separated-n200000-d10-seed42,synthetic,logistic,separated_clusters,approx_knn_only,200000,10,42.0,False,2,50,49,False,0.0,5,66666,33333,10000000,0,447,1,601,106,1,1,48.17372974900354,26.45030785999552
logistic-separated-n200000-d32-seed42,synthetic,logistic,separated_clusters,approx_knn_only,200000,32,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,7122,447,1,2,56.98322285599716,25.522020539996447
logistic-separated-n200000-d64-seed42,synthetic,logistic,separated_clusters,approx_knn_only,200000,64,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,19811,447,2,2,67.92636462699738,25.52749678400869
logistic-separated-n200000-d128-seed42,synthetic,logistic,separated_clusters,approx_knn_only,200000,128,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,38070,447,2,2,79.4640439650102,25.44321774601121
logistic-separated-n500000-d10-seed42,synthetic,logistic,separated_clusters,approx_knn_only,500000,10,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,1,1050,97,1,4,123.02119702799246,65.48975407000398
