dataset,family,distribution,structure,variant,n_samples,n_features,seed,normalized,k_min,k_max,n_k_values,connected_all_k,connected_rate,n_components,largest_component_size,smallest_component_size,n_edges,reinforcement_vertex_count,anti_hub_count,cutoff_in_degree,candidate_tie_count,selected_from_ties_degree_only,selected_from_ties_score_tie_break,score_tie_candidate_count,build_seconds,connectivity_check_seconds
von_mises-iid-n10000-d128-seed42,synthetic,von_mises,iid,score_sg_antihub,10000,128,42.0,False,2,50,49,True,1.0,1,10000,10000,504950,100,100,0,1127,100,1,1,20.993550720988424,1.154743375009275
von_mises-separated-n10000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,10000,128,42.0,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,599,100,1,1,2.556479132006644,1.1607325130025856
von_mises-separated-n10000-d128-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,10000,128,42.0,False,2,50,49,True,1.0,1,10000,10000,504950,100,100,0,599,100,1,1,2.556479132006644,1.1759753029909916
von_mises-separated-n10000-d128-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,10000,128,42.0,False,2,50,49,True,1.0,1,10000,10000,504950,100,100,0,599,100,1,1,2.556479132006644,1.2581144450086867
von_mises-iid-n25000-d2-seed42,synthetic,von_mises,iid,approx_knn_only,25000,2,42.0,False,2,50,49,True,1.0,1,25000,25000,1250000,0,158,30,18,1,1,1,22.27421305900498,2.861611009007902
von_mises-iid-n25000-d2-seed42,synthetic,von_mises,iid,random_sqrt_clique,25000,2,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,30,18,1,1,1,22.27421305900498,2.9523821539914934
von_mises-iid-n25000-d2-seed42,synthetic,von_mises,iid,score_sg_antihub,25000,2,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,30,18,1,1,1,22.27421305900498,2.942647871997906
von_mises-separated-n25000-d2-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,25000,2,42.0,False,2,50,49,False,0.0,3,12499,4167,1250000,0,158,12,32,21,1,1,5.109903043005033,3.009003040002426
von_mises-separated-n25000-d2-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,25000,2,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,12,32,21,1,1,5.109903043005033,2.9672080659947824
von_mises-separated-n25000-d2-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,25000,2,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,12,32,21,1,1,5.109903043005033,3.0076558899891097
von_mises-iid-n25000-d10-seed42,synthetic,von_mises,iid,approx_knn_only,25000,10,42.0,False,2,50,49,True,1.0,1,25000,25000,1250000,0,158,2,108,31,1,1,23.033425955989514,2.937216364996857
von_mises-iid-n25000-d10-seed42,synthetic,von_mises,iid,random_sqrt_clique,25000,10,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,2,108,31,1,1,23.033425955989514,2.9769367590051843
von_mises-iid-n25000-d10-seed42,synthetic,von_mises,iid,score_sg_antihub,25000,10,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,2,108,31,1,1,23.033425955989514,2.864606553994236
von_mises-separated-n25000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,25000,10,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,1,122,68,1,1,5.230404645990348,2.874670430988772
von_mises-separated-n25000-d10-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,25000,10,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,1,122,68,1,1,5.230404645990348,2.9093164929945488
von_mises-separated-n25000-d10-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,25000,10,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,1,122,68,1,1,5.230404645990348,2.9762532919994555
von_mises-iid-n25000-d32-seed42,synthetic,von_mises,iid,approx_knn_only,25000,32,42.0,False,2,50,49,True,1.0,1,25000,25000,1250000,0,158,0,744,158,1,1,23.87574198099901,2.9542489020095672
von_mises-iid-n25000-d32-seed42,synthetic,von_mises,iid,random_sqrt_clique,25000,32,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,0,744,158,1,1,23.87574198099901,2.940800220996607
von_mises-iid-n25000-d32-seed42,synthetic,von_mises,iid,score_sg_antihub,25000,32,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,0,744,158,1,1,23.87574198099901,2.8293576659925748
von_mises-separated-n25000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,25000,32,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,728,158,1,1,5.232891670995741,2.8631704580038786
von_mises-separated-n25000-d32-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,25000,32,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,0,728,158,1,1,5.232891670995741,2.932895122998161
von_mises-separated-n25000-d32-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,25000,32,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,0,728,158,1,1,5.232891670995741,2.9576390870061005
von_mises-iid-n25000-d64-seed42,synthetic,von_mises,iid,approx_knn_only,25000,64,42.0,False,2,50,49,True,1.0,1,25000,25000,1250000,0,158,0,1879,158,1,1,24.55998551400262,2.9466464139986783
von_mises-iid-n25000-d64-seed42,synthetic,von_mises,iid,random_sqrt_clique,25000,64,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,0,1879,158,1,1,24.55998551400262,2.981364029998076
von_mises-iid-n25000-d64-seed42,synthetic,von_mises,iid,score_sg_antihub,25000,64,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,0,1879,158,1,1,24.55998551400262,2.961108734991285
von_mises-separated-n25000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,25000,64,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,1393,158,1,1,6.053927379995002,2.998537693012622
von_mises-separated-n25000-d64-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,25000,64,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,0,1393,158,1,1,6.053927379995002,3.0024403569987044
von_mises-separated-n25000-d64-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,25000,64,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,0,1393,158,1,1,6.053927379995002,2.87632433300314
von_mises-iid-n25000-d128-seed42,synthetic,von_mises,iid,approx_knn_only,25000,128,42.0,False,2,50,49,True,1.0,1,25000,25000,1250000,0,158,0,3636,158,1,1,26.26336225599516,3.1372692809964065
von_mises-iid-n25000-d128-seed42,synthetic,von_mises,iid,random_sqrt_clique,25000,128,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,0,3636,158,1,1,26.26336225599516,3.211732014999143
von_mises-iid-n25000-d128-seed42,synthetic,von_mises,iid,score_sg_antihub,25000,128,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,0,3636,158,1,1,26.26336225599516,2.9933962450013496
von_mises-separated-n25000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,25000,128,42.0,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,2171,158,1,1,7.336086669994984,2.9640461759991013
von_mises-separated-n25000-d128-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,25000,128,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,0,2171,158,1,1,7.336086669994984,3.049287229005131
von_mises-separated-n25000-d128-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,25000,128,42.0,False,2,50,49,True,1.0,1,25000,25000,1262403,158,158,0,2171,158,1,1,7.336086669994984,3.053929002009681
von_mises-iid-n50000-d2-seed42,synthetic,von_mises,iid,approx_knn_only,50000,2,42.0,False,2,50,49,True,1.0,1,50000,50000,2500000,0,223,31,15,2,1,1,27.37036034700577,6.133957889003796
von_mises-iid-n50000-d2-seed42,synthetic,von_mises,iid,random_sqrt_clique,50000,2,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,31,15,2,1,1,27.37036034700577,6.089452453001286
von_mises-iid-n50000-d2-seed42,synthetic,von_mises,iid,score_sg_antihub,50000,2,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,31,15,2,1,1,27.37036034700577,6.1793573050090345
von_mises-separated-n50000-d2-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,50000,2,42.0,False,2,50,49,False,0.0,4,16667,8333,2500000,0,223,14,25,18,1,1,10.055967460997635,6.204150190009386
von_mises-separated-n50000-d2-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,50000,2,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,14,25,18,1,1,10.055967460997635,6.2409963629907
von_mises-separated-n50000-d2-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,50000,2,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,14,25,18,1,1,10.055967460997635,6.401673298008973
von_mises-iid-n50000-d10-seed42,synthetic,von_mises,iid,approx_knn_only,50000,10,42.0,False,2,50,49,True,1.0,1,50000,50000,2500000,0,223,2,158,37,1,1,29.24792186700506,5.857331154998974
von_mises-iid-n50000-d10-seed42,synthetic,von_mises,iid,random_sqrt_clique,50000,10,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,2,158,37,1,1,29.24792186700506,5.985565403010696
von_mises-iid-n50000-d10-seed42,synthetic,von_mises,iid,score_sg_antihub,50000,10,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,2,158,37,1,1,29.24792186700506,5.971791101997951
von_mises-separated-n50000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,50000,10,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,1,241,111,2,2,11.313699762002216,5.943583653992391
von_mises-separated-n50000-d10-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,50000,10,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,1,241,111,2,2,11.313699762002216,6.098143834999064
von_mises-separated-n50000-d10-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,50000,10,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,1,241,111,2,2,11.313699762002216,5.962588661001064
von_mises-iid-n50000-d32-seed42,synthetic,von_mises,iid,approx_knn_only,50000,32,42.0,False,2,50,49,True,1.0,1,50000,50000,2500000,0,223,0,1587,223,1,1,31.05302166499314,6.053966937994119
von_mises-iid-n50000-d32-seed42,synthetic,von_mises,iid,random_sqrt_clique,50000,32,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,0,1587,223,1,1,31.05302166499314,6.1704504119989
von_mises-iid-n50000-d32-seed42,synthetic,von_mises,iid,score_sg_antihub,50000,32,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,0,1587,223,1,1,31.05302166499314,6.04317034399719
von_mises-separated-n50000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,50000,32,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,1429,223,1,1,11.69599682300759,5.999021580995759
von_mises-separated-n50000-d32-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,50000,32,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,0,1429,223,1,1,11.69599682300759,6.106462883995846
von_mises-separated-n50000-d32-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,50000,32,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,0,1429,223,1,1,11.69599682300759,6.096248879999621
von_mises-iid-n50000-d64-seed42,synthetic,von_mises,iid,approx_knn_only,50000,64,42.0,False,2,50,49,True,1.0,1,50000,50000,2500000,0,223,0,4284,223,1,1,33.49905731300532,5.973615612994763
von_mises-iid-n50000-d64-seed42,synthetic,von_mises,iid,random_sqrt_clique,50000,64,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,0,4284,223,1,1,33.49905731300532,6.016335099004209
von_mises-iid-n50000-d64-seed42,synthetic,von_mises,iid,score_sg_antihub,50000,64,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,0,4284,223,1,1,33.49905731300532,5.986992942998768
von_mises-separated-n50000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,50000,64,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,3279,223,1,1,12.86055156600196,6.10306865000166
von_mises-separated-n50000-d64-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,50000,64,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,0,3279,223,1,1,12.86055156600196,5.951728978994652
von_mises-separated-n50000-d64-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,50000,64,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,0,3279,223,1,1,12.86055156600196,6.15822344100161
von_mises-iid-n50000-d128-seed42,synthetic,von_mises,iid,approx_knn_only,50000,128,42.0,False,2,50,49,True,1.0,1,50000,50000,2500000,0,223,0,8661,223,1,2,37.90031085400551,6.358827028001542
von_mises-iid-n50000-d128-seed42,synthetic,von_mises,iid,random_sqrt_clique,50000,128,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,0,8661,223,1,2,37.90031085400551,6.358948820008664
von_mises-iid-n50000-d128-seed42,synthetic,von_mises,iid,score_sg_antihub,50000,128,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,0,8661,223,1,2,37.90031085400551,6.336598750000121
von_mises-separated-n50000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,50000,128,42.0,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,5428,223,1,1,16.166375258995686,6.36605880400748
von_mises-separated-n50000-d128-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,50000,128,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,0,5428,223,1,1,16.166375258995686,6.330672433003201
von_mises-separated-n50000-d128-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,50000,128,42.0,False,2,50,49,True,1.0,1,50000,50000,2524753,223,223,0,5428,223,1,1,16.166375258995686,6.30232562799938
von_mises-iid-n100000-d2-seed42,synthetic,von_mises,iid,approx_knn_only,100000,2,42.0,False,2,50,49,True,1.0,1,100000,100000,5000000,0,316,33,45,30,1,1,37.192872924002586,12.743273974003388
von_mises-iid-n100000-d2-seed42,synthetic,von_mises,iid,random_sqrt_clique,100000,2,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,33,45,30,1,1,37.192872924002586,12.83026809101284
von_mises-iid-n100000-d2-seed42,synthetic,von_mises,iid,score_sg_antihub,100000,2,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,33,45,30,1,1,37.192872924002586,12.88205048101372
von_mises-separated-n100000-d2-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,100000,2,42.0,False,2,50,49,True,1.0,1,100000,100000,5000000,0,316,16,40,18,1,1,20.47197889900417,13.52525046899973
von_mises-separated-n100000-d2-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,100000,2,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,16,40,18,1,1,20.47197889900417,13.435263370003668
von_mises-separated-n100000-d2-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,100000,2,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,16,40,18,1,1,20.47197889900417,13.318973036002715
von_mises-iid-n100000-d10-seed42,synthetic,von_mises,iid,approx_knn_only,100000,10,42.0,False,2,50,49,True,1.0,1,100000,100000,5000000,0,316,2,279,18,1,1,40.82094724899798,12.787946595999529
von_mises-iid-n100000-d10-seed42,synthetic,von_mises,iid,random_sqrt_clique,100000,10,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,2,279,18,1,1,40.82094724899798,13.11918115899607
von_mises-iid-n100000-d10-seed42,synthetic,von_mises,iid,score_sg_antihub,100000,10,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,2,279,18,1,1,40.82094724899798,13.167117671007873
von_mises-separated-n100000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,100000,10,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,1,337,108,1,2,23.3715625449986,12.890100176009582
von_mises-separated-n100000-d10-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,100000,10,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,1,337,108,1,2,23.3715625449986,12.781377081002574
von_mises-separated-n100000-d10-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,100000,10,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,1,337,108,1,2,23.3715625449986,12.770137309998972
von_mises-iid-n100000-d32-seed42,synthetic,von_mises,iid,approx_knn_only,100000,32,42.0,False,2,50,49,True,1.0,1,100000,100000,5000000,0,316,0,3124,316,1,1,47.62705344399728,12.206688188001865
von_mises-iid-n100000-d32-seed42,synthetic,von_mises,iid,random_sqrt_clique,100000,32,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,3124,316,1,1,47.62705344399728,12.418851253998582
von_mises-iid-n100000-d32-seed42,synthetic,von_mises,iid,score_sg_antihub,100000,32,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,3124,316,1,1,47.62705344399728,12.326046768008382
von_mises-separated-n100000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,100000,32,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,3098,316,1,1,24.83762846099853,12.500082308994024
von_mises-separated-n100000-d32-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,100000,32,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,3098,316,1,1,24.83762846099853,12.522324830992147
von_mises-separated-n100000-d32-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,100000,32,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,3098,316,1,1,24.83762846099853,12.35727070098801
von_mises-iid-n100000-d64-seed42,synthetic,von_mises,iid,approx_knn_only,100000,64,42.0,False,2,50,49,True,1.0,1,100000,100000,5000000,0,316,0,9576,316,1,1,53.51257473700389,13.11143812299997
von_mises-iid-n100000-d64-seed42,synthetic,von_mises,iid,random_sqrt_clique,100000,64,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,9576,316,1,1,53.51257473700389,13.12419055600185
von_mises-iid-n100000-d64-seed42,synthetic,von_mises,iid,score_sg_antihub,100000,64,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,9576,316,1,1,53.51257473700389,13.16500991700741
von_mises-separated-n100000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,100000,64,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,7361,316,1,1,29.594425952993333,13.00348827400012
von_mises-separated-n100000-d64-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,100000,64,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,7361,316,1,1,29.594425952993333,13.058923919001243
von_mises-separated-n100000-d64-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,100000,64,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,7361,316,1,1,29.594425952993333,13.046701981002116
von_mises-iid-n100000-d128-seed42,synthetic,von_mises,iid,approx_knn_only,100000,128,42.0,False,2,50,49,True,1.0,1,100000,100000,5000000,0,316,0,20041,316,1,1,59.41292164199695,12.293063814999186
von_mises-iid-n100000-d128-seed42,synthetic,von_mises,iid,random_sqrt_clique,100000,128,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,20041,316,1,1,59.41292164199695,12.3123811330006
von_mises-iid-n100000-d128-seed42,synthetic,von_mises,iid,score_sg_antihub,100000,128,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,20041,316,1,1,59.41292164199695,12.826872372999787
von_mises-separated-n100000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,100000,128,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,13031,316,1,1,35.93514282100659,12.375649515990515
von_mises-separated-n100000-d128-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,100000,128,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,13031,316,1,1,35.93514282100659,12.42433684800926
von_mises-separated-n100000-d128-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,100000,128,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,13031,316,1,1,35.93514282100659,12.500723225006368
von_mises-iid-n200000-d2-seed42,synthetic,von_mises,iid,approx_knn_only,200000,2,42.0,False,2,50,49,True,1.0,1,200000,200000,10000000,0,447,34,106,75,1,1,57.811038284999086,25.437134064006383
von_mises-iid-n200000-d2-seed42,synthetic,von_mises,iid,random_sqrt_clique,200000,2,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,34,106,75,1,1,57.811038284999086,26.10731531798956
von_mises-iid-n200000-d2-seed42,synthetic,von_mises,iid,score_sg_antihub,200000,2,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,34,106,75,1,1,57.811038284999086,25.512347147989203
von_mises-separated-n200000-d2-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,200000,2,42.0,False,2,50,49,False,0.0,2,100001,99999,10000000,0,447,18,47,45,1,1,41.42139587100246,26.37971995800035
von_mises-separated-n200000-d2-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,200000,2,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,18,47,45,1,1,41.42139587100246,26.939804013003595
von_mises-separated-n200000-d2-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,200000,2,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,18,47,45,1,1,41.42139587100246,26.745195382012756
von_mises-iid-n200000-d10-seed42,synthetic,von_mises,iid,approx_knn_only,200000,10,42.0,False,2,50,49,True,1.0,1,200000,200000,10000000,0,447,1,307,303,1,1,65.00142522099486,26.142827010000477
von_mises-iid-n200000-d10-seed42,synthetic,von_mises,iid,random_sqrt_clique,200000,10,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,1,307,303,1,1,65.00142522099486,26.237093567004194
von_mises-iid-n200000-d10-seed42,synthetic,von_mises,iid,score_sg_antihub,200000,10,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,1,307,303,1,1,65.00142522099486,26.30194626399316
von_mises-separated-n200000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,200000,10,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,1,631,93,1,1,47.714929623994976,26.011344993006787
von_mises-separated-n200000-d10-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,200000,10,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,1,631,93,1,1,47.714929623994976,26.208620985999005
von_mises-separated-n200000-d10-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,200000,10,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,1,631,93,1,1,47.714929623994976,26.38624060001166
von_mises-iid-n200000-d32-seed42,synthetic,von_mises,iid,approx_knn_only,200000,32,42.0,False,2,50,49,True,1.0,1,200000,200000,10000000,0,447,0,6194,447,2,2,82.95411071600392,28.4843074970122
von_mises-iid-n200000-d32-seed42,synthetic,von_mises,iid,random_sqrt_clique,200000,32,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,6194,447,2,2,82.95411071600392,28.39879167599429
von_mises-iid-n200000-d32-seed42,synthetic,von_mises,iid,score_sg_antihub,200000,32,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,6194,447,2,2,82.95411071600392,28.54298622701026
von_mises-separated-n200000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,200000,32,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,6211,447,1,2,55.54149473400321,28.740252741001317
von_mises-separated-n200000-d32-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,200000,32,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,6211,447,1,2,55.54149473400321,28.91941766900709
von_mises-separated-n200000-d32-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,200000,32,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,6211,447,1,2,55.54149473400321,28.85917858401081
von_mises-iid-n200000-d64-seed42,synthetic,von_mises,iid,approx_knn_only,200000,64,42.0,False,2,50,49,True,1.0,1,200000,200000,10000000,0,447,0,20747,447,1,1,98.59066493800492,24.77503248899302
von_mises-iid-n200000-d64-seed42,synthetic,von_mises,iid,random_sqrt_clique,200000,64,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,20747,447,1,1,98.59066493800492,25.458693274995312
von_mises-iid-n200000-d64-seed42,synthetic,von_mises,iid,score_sg_antihub,200000,64,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,20747,447,1,1,98.59066493800492,25.203944760010927
von_mises-separated-n200000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,200000,64,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,16358,447,2,2,64.88848890300142,25.351892842008965
von_mises-separated-n200000-d64-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,200000,64,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,16358,447,2,2,64.88848890300142,25.149444406997645
von_mises-separated-n200000-d64-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,200000,64,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,16358,447,2,2,64.88848890300142,25.161962828002288
von_mises-iid-n200000-d128-seed42,synthetic,von_mises,iid,approx_knn_only,200000,128,42.0,False,2,50,49,True,1.0,1,200000,200000,10000000,0,447,0,46240,447,1,1,105.56267698999729,25.995076480001444
von_mises-iid-n200000-d128-seed42,synthetic,von_mises,iid,random_sqrt_clique,200000,128,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,46240,447,1,1,105.56267698999729,26.14335451700026
von_mises-iid-n200000-d128-seed42,synthetic,von_mises,iid,score_sg_antihub,200000,128,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,46240,447,1,1,105.56267698999729,26.153782688998035
von_mises-separated-n200000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,200000,128,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,30712,447,1,1,80.06748072200571,26.213391368000885
von_mises-separated-n200000-d128-seed42,synthetic,von_mises,separated_clusters,random_sqrt_clique,200000,128,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,30712,447,1,1,80.06748072200571,26.536922647006577
von_mises-separated-n200000-d128-seed42,synthetic,von_mises,separated_clusters,score_sg_antihub,200000,128,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,30712,447,1,1,80.06748072200571,26.43352523900103
von_mises-iid-n500000-d2-seed42,synthetic,von_mises,iid,approx_knn_only,500000,2,42.0,False,2,50,49,True,1.0,1,500000,500000,25000000,0,707,34,284,133,1,2,119.4840174550045,65.46232384500036
von_mises-iid-n500000-d2-seed42,synthetic,von_mises,iid,random_sqrt_clique,500000,2,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,34,284,133,1,2,119.4840174550045,68.49827919199015
von_mises-iid-n500000-d2-seed42,synthetic,von_mises,iid,score_sg_antihub,500000,2,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,34,284,133,1,2,119.4840174550045,66.46446908600046
