benchmark_group,dataset,family,distribution,structure,n_samples,n_features,n_clusters_true,seed,normalized,k,k_max,reference_method,hai_definition,method,method_key,status,error,fit_seconds,extract_seconds,total_seconds,workflow_seconds_contribution,n_clusters_found,ari_vs_hdbscan_generic,ari_vs_true,hai,mst_edge_jaccard,mst_common_edges,mst_method_edges,mst_reference_edges,mst_weight_mae_common,mst_weight_rmse_common
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,20,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,1.6089692460082006,0.0,1.6089692460082006,1.6089692460082006,4,1.0,,1.0,1.0,4999,4999,4999,0.0,0.0
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,20,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,0.2674384350248147,0.0,0.2674384350248147,0.2674384350248147,4,1.0,,0.999988877024,0.13227633069082673,1168,4999,4999,5.065748999881587e-16,7.696405860348448e-16
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,20,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,16.848071493994212,0.27706319399294443,17.125134687987156,0.27706319399294443,2,-0.03010107323877377,,0.999972561408,0.9455146915742363,4859,4999,4999,2.477060975170932e-08,3.576878847638402e-08
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,20,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG Random,score_sg_random,ok,,1.349303233990213,0.27739437099080533,1.6266976049810182,0.27739437099080533,2,-0.03010107323877377,,0.999972561408,0.9455146915742363,4859,4999,4999,2.477060975170932e-08,3.576878847638402e-08
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,19,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,1.6102389289881103,0.0,1.6102389289881103,1.6102389289881103,5,1.0,,1.0,1.0,4999,4999,4999,0.0,0.0
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,19,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,0.2634928359766491,0.0,0.2634928359766491,0.2634928359766491,5,1.0,,0.999992314464,0.13885408360861146,1219,4999,4999,5.690803766605588e-16,8.25013444281781e-16
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,19,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,16.848071493994212,0.27453630400123075,17.122607797995443,0.27453630400123075,2,-0.01228893986439295,,0.999971487712,0.9474094273470978,4864,4999,4999,2.4728143655151262e-08,3.5653107880080916e-08
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,19,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG Random,score_sg_random,ok,,1.349303233990213,0.2814302079787012,1.6307334419689141,0.2814302079787012,2,-0.01228893986439295,,0.999971487712,0.9474094273470978,4864,4999,4999,2.4728143655151262e-08,3.5653107880080916e-08
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,18,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,1.6261902230035048,0.0,1.6261902230035048,1.6261902230035048,5,1.0,,1.0,1.0,4999,4999,4999,0.0,0.0
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,18,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,0.2635703050182201,0.0,0.2635703050182201,0.2635703050182201,5,1.0,,0.999990841472,0.13807626636311895,1213,4999,4999,5.368575877887794e-16,7.921341990955728e-16
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,18,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,16.848071493994212,0.27622606899240054,17.124297562986612,0.27622606899240054,3,-0.004125870155298658,,0.999968186688,0.9432458697764821,4853,4999,4999,2.5290851114345034e-08,3.668189628133141e-08
